0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,arm,reward,set
7.540773877551398,-0.22183115821603905,-3.9193370747938125,5.258476663112502,2.9407338118652677,1.002548984350584,-0.46618365398627293,0.26569062626484663,2.3350747933382223,-0.7608194223043006,-0.590913058219754,4.187027909150786,-1.365282874432205,5.473917030913474,0.9800973681884535,3.790203068256293,-1.0199541055193613,1.5871603769962053,2.0962796042180334,-1.2061273401683095,2,0,train
2.061395711199897,3.0376618343285164,-1.1152891222981705,-0.49296751152876483,-2.571289410087867,-6.856649837435663,-0.9448767033904365,2.612647690350496,-2.180049688699131,-3.281273342672653,2.0974051050710996,14.141859736991872,-3.568701878854109,-0.8669552184321473,0.578315481023093,-1.5818405002025524,1.1646711622989354,-1.3836786015679183,2.8101456637883624,-1.0665694180630334,1,1,train
3.7175291092338307,0.9846941359247656,1.2349875410848823,-0.06333735232897442,-3.7256629745440732,-1.7049183273363762,1.0666329779361643,0.14750408628192657,-1.3977885286203922,-4.930524214326651,0.7193610150198855,12.489770162541808,-3.3886380704806,0.5124341468056791,1.6903521163553128,0.20077708018183538,0.34908368421465397,0.4040681051477186,0.26460149362386143,0.7622709774906704,1,1,train
-0.8608297442488188,-0.3411098765828115,-1.5489105532956917,-3.554407824000979,-2.7742927944315174,1.5160575877967593,0.33757683872115996,-0.09065209723238876,-0.1756907921907902,-1.8771926097189606,-4.228135814008807,-0.024986717567347255,-0.10240283486658408,-0.41513584504118384,-1.5453015569656865,1.982714025155659,0.5605558602972937,0.021631271236582858,0.7109470048401851,-1.8549430131210318,3,1,train
0.07085491943568559,-0.7330823490680343,0.8507028016297015,-1.8693720520876398,-0.5316924607786775,-1.2276006603650587,-1.2572542220913905,1.6850466998558538,1.6793142993810752,-2.42936512684785,1.2473401908953667,0.09808461946789111,-3.3337737908983356,0.927819852939582,-2.2600535727299533,1.9221192893854784,0.9819936577191596,0.43856199808904056,-1.0333613525480794,-0.6542882895977629,1,1,train
1.9140533070933452,-6.0410837476790515,0.2514580404664599,-1.1390570261526924,-3.4196589628771035,-2.1806248333461355,2.203799986953201,-0.7333714769979038,-1.3667154443874232,-1.530733319824364,2.818864818958421,-0.19914470550687166,4.35843505462427,-4.062557606226158,-5.983320915849585,0.47288473046769286,-2.1635538301261183,-0.6244151569119152,-1.5563943062958057,1.6949065173300852,3,0,train
1.423689134643635,0.6576337805425697,-0.7333671830497213,0.5610950489170039,-1.990217616147263,-7.155406108806477,-4.212684843393038,1.188886210174734,-3.357698923002444,0.44996998523774595,0.8899826362898784,2.9466225889610955,0.7237632594593142,-2.0052204445193973,2.549849034197746,-0.344817770072827,1.2068532458525394,-1.1243659124280778,-1.3950216631278614,-1.7434395407853658,2,1,train
-3.300821531717872,3.1911127371389707,-0.22295918297037942,11.228062942055393,-6.683449274902246,1.993325596870215,19.90570330751076,4.333123114612108,0.452689330929956,4.158171631030504,-1.9050957273645706,0.017349081085048512,0.4335300954071152,-0.3320318542006435,2.5350901618485358,-0.37412632026430587,0.5653611174420752,0.8980747628477732,-0.9469232712424518,0.15217697558826634,0,1,train
0.17211178940237648,-2.6398494043842,2.1549859439933226,0.42797399358622834,-3.7200628730296197,4.296320543843452,2.191403224230875,1.8150526263863878,2.40714270111736,-4.26760511807537,-5.268143764622113,0.6882048624736554,0.9316793915875721,-2.168585522777056,-4.293834167185568,1.5410876507871873,-0.3756455786768141,0.3471813749062941,0.928725171119569,-1.742511794835414,3,1,train
2.9778170181951356,-0.006325003472246626,-1.7074291684773666,0.6492685234605806,-0.08763125001311256,-1.0082770867971873,-2.6416932460347233,0.8654260072926729,-3.4933479249796506,-0.4063282458811452,-0.31418611051848944,1.071448980017483,-0.793675273935462,-5.072228086520215,-1.3036361734015356,-1.9645587135375595,-0.889804568304311,1.0516748021701907,2.176975201434346,1.1244532712159845,2,1,train
